"id","timestamp","drop_count","drop_rate","avg_drop_rate","weight","delta_weight","fluctuation_deviation","status","alert","status_color","created_at"
"360","0:5:24","230","60.3","60.29","490.87","0.001","0.02","Normal","0","green","2025-10-18 13:11:40"
"361","0:5:25","231","60.3","60.29","490.87","0","0.02","Normal","0","green","2025-10-18 13:11:40"
"362","0:5:26","232","60.24","60.28","490.76","-0.108","0.06","Normal","0","green","2025-10-18 13:11:41"
"363","0:5:26","232","60.24","60.28","490.76","0","0.06","Normal","0","green","2025-10-18 13:11:42"
"364","0:5:28","234","60.61","60.47","490.69","-0.067","0.22","Normal","0","green","2025-10-18 13:11:43"
"365","0:5:28","234","60.61","60.47","490.69","0","0.22","Normal","0","green","2025-10-18 13:11:44"
"366","0:5:29","235","60","60.41","490.64","-0.051","0.68","Normal","0","green","2025-10-18 13:11:44"
"367","0:5:30","236","60.24","60.4","490.61","-0.031","0.26","Normal","0","green","2025-10-18 13:11:45"
"368","0:5:30","236","60.24","60.4","490.61","0","0.26","Normal","0","green","2025-10-18 13:11:46"
"369","0:5:31","237","60.3","60.41","490.57","-0.043","0.18","Normal","0","green","2025-10-18 13:11:46"
"370","0:5:32","238","60.3","60.29","490.54","-0.028","0.02","Normal","0","green","2025-10-18 13:11:48"
"371","0:5:32","238","60.3","60.29","490.51","-0.031","0.02","Normal","0","green","2025-10-18 13:11:48"
"372","0:5:34","240","60","60.23","490.44","-0.069","0.38","Normal","0","green","2025-10-18 13:11:49"
"373","0:5:34","240","60","60.23","490.36","-0.076","0.38","Normal","0","green","2025-10-18 13:11:50"
"374","0:5:35","241","60.3","60.24","490.36","0","0.1","Normal","0","green","2025-10-18 13:11:50"
"375","0:5:36","242","60.3","60.24","490.22","-0.142","0.1","Normal","0","green","2025-10-18 13:11:51"
"376","0:5:36","242","60.3","60.24","490.22","0","0.1","Normal","0","green","2025-10-18 13:11:52"
"377","0:5:38","244","60.3","60.18","490.14","-0.082","0.2","Normal","0","green","2025-10-18 13:11:53"
"378","0:5:38","244","60.3","60.18","490.14","0","0.2","Normal","0","green","2025-10-18 13:11:54"
"379","0:5:39","245","60.3","60.24","490.08","-0.062","0.1","Normal","0","green","2025-10-18 13:11:54"
"380","0:5:40","246","60","60.18","490","-0.074","0.3","Normal","0","green","2025-10-18 13:11:56"
"381","0:5:40","246","60","60.18","490.02","0.013","0.3","Normal","0","green","2025-10-18 13:11:56"
"382","0:5:41","247","60.3","60.18","490.02","0","0.2","Normal","0","green","2025-10-18 13:11:56"
"383","0:5:42","248","60.3","60.24","489.9","-0.114","0.1","Normal","0","green","2025-10-18 13:11:57"
"384","0:5:42","248","60.3","60.24","489.89","-0.012","0.1","Normal","0","green","2025-10-18 13:11:58"
"385","0:5:43","249","60.3","60.24","489.89","0","0.1","Normal","0","green","2025-10-18 13:11:59"
"386","0:5:44","250","60.3","60.24","489.82","-0.067","0.1","Normal","0","green","2025-10-18 13:11:59"
"387","0:5:44","250","60.3","60.24","489.75","-0.074","0.1","Normal","0","green","2025-10-18 13:12:00"
"388","0:5:45","251","60.24","60.29","489.75","0","0.08","Normal","0","green","2025-10-18 13:12:01"
"389","0:5:46","252","60.61","60.35","489.76","0.01","0.42","Normal","0","green","2025-10-18 13:12:01"
"390","0:5:46","252","60.61","60.35","489.76","0","0.42","Normal","0","green","2025-10-18 13:12:02"
"391","0:5:46","253","60.61","60.41","489.57","-0.194","0.32","Normal","0","green","2025-10-18 13:12:02"
"392","0:5:47","254","60.61","60.47","489.59","0.022","0.22","Normal","0","green","2025-10-18 13:12:03"
"393","0:5:48","254","60.61","60.47","489.59","0","0.22","Normal","0","green","2025-10-18 13:12:04"
"394","0:5:48","255","60.54","60.52","489.68","0.089","0.04","Normal","0","green","2025-10-18 13:12:04"
"395","0:5:49","256","60.61","60.59","489.58","-0.101","0.02","Normal","0","green","2025-10-18 13:12:06"
"396","0:5:50","256","60.61","60.59","489.48","-0.099","0.02","Normal","0","green","2025-10-18 13:12:06"
"397","0:5:51","258","60.61","60.66","489.43","-0.05","0.08","Normal","0","green","2025-10-18 13:12:08"
"398","0:5:52","258","60.61","60.66","489.39","-0.039","0.08","Normal","0","green","2025-10-18 13:12:08"
"399","0:5:53","260","60.61","60.59","489.3","-0.087","0.02","Normal","0","green","2025-10-18 13:12:09"
"400","0:5:54","260","60.61","60.59","489.27","-0.029","0.02","Normal","0","green","2025-10-18 13:12:10"
"401","0:5:54","261","60.3","60.53","489.27","0","0.38","Normal","0","green","2025-10-18 13:12:10"
"402","0:5:55","262","60.61","60.47","489.14","-0.13","0.22","Normal","0","green","2025-10-18 13:12:11"
"403","0:5:56","262","60.61","60.47","489.14","0","0.22","Normal","0","green","2025-10-18 13:12:12"
"404","0:5:56","263","60.3","60.41","489.13","-0.015","0.18","Normal","0","green","2025-10-18 13:12:12"
"405","0:5:57","264","60.3","60.42","489.08","-0.042","0.2","Normal","0","green","2025-10-18 13:12:14"
"406","0:5:58","265","60.61","60.42","489.06","-0.019","0.3","Normal","0","green","2025-10-18 13:12:14"
"407","0:5:59","266","60.61","60.48","489.1","0.04","0.2","Normal","0","green","2025-10-18 13:12:15"
"408","0:6:0","266","60.61","60.48","489.1","0","0.2","Normal","0","green","2025-10-18 13:12:16"
"409","0:6:0","267","60.3","60.42","489.05","-0.056","0.2","Normal","0","green","2025-10-18 13:12:16"
"410","0:6:1","268","60.61","60.48","488.95","-0.097","0.2","Normal","0","green","2025-10-18 13:12:17"
"411","0:6:2","268","60.61","60.48","488.83","-0.123","0.2","Normal","0","green","2025-10-18 13:12:18"
"412","0:6:3","270","60.61","60.48","488.88","0.049","0.2","Normal","0","green","2025-10-18 13:12:19"
"413","0:6:4","270","60.61","60.48","488.77","-0.111","0.2","Normal","0","green","2025-10-18 13:12:20"
"414","0:6:5","272","60.91","60.61","488.71","-0.055","0.51","Normal","0","green","2025-10-18 13:12:22"
"415","0:6:6","273","60.61","60.61","488.66","-0.051","0","Normal","0","green","2025-10-18 13:12:22"
"416","0:6:7","274","60.24","60.59","488.52","-0.137","0.58","Normal","0","green","2025-10-18 13:12:23"
"417","0:6:8","274","60.24","60.59","488.52","0","0.58","Normal","0","green","2025-10-18 13:12:24"
"418","0:6:8","275","60.3","60.53","488.48","-0.039","0.38","Normal","0","green","2025-10-18 13:12:24"
"419","0:6:9","276","60.61","60.53","488.42","-0.058","0.12","Normal","0","green","2025-10-18 13:12:25"
"420","0:6:10","276","60.61","60.53","488.42","0","0.12","Normal","0","green","2025-10-18 13:12:25"
"421","0:6:10","277","60.3","60.41","488.3","-0.123","0.18","Normal","0","green","2025-10-18 13:12:26"
"422","0:6:11","278","60.54","60.4","488.31","0.012","0.24","Normal","0","green","2025-10-18 13:12:27"
"423","0:6:12","278","60.54","60.4","488.31","0","0.24","Normal","0","green","2025-10-18 13:12:28"
"424","0:6:12","279","60.3","60.41","488.31","-0.001","0.18","Normal","0","green","2025-10-18 13:12:28"
"425","0:6:13","280","60.3","60.41","488.24","-0.074","0.18","Normal","0","green","2025-10-18 13:12:29"
"426","0:6:14","280","60.3","60.41","488.17","-0.072","0.18","Normal","0","green","2025-10-18 13:12:29"
"427","0:6:14","281","60.61","60.41","488.17","0","0.32","Normal","0","green","2025-10-18 13:12:30"
"428","0:6:15","282","60.24","60.4","488.14","-0.029","0.26","Normal","0","green","2025-10-18 13:12:31"
"429","0:6:16","282","60.24","60.4","488.14","0","0.26","Normal","0","green","2025-10-18 13:12:31"
"430","0:6:16","283","60.3","60.35","488.1","-0.039","0.08","Normal","0","green","2025-10-18 13:12:32"
"431","0:6:17","284","60.61","60.41","487.99","-0.112","0.32","Normal","0","green","2025-10-18 13:12:33"
"432","0:6:18","284","60.61","60.41","487.99","0","0.32","Normal","0","green","2025-10-18 13:12:33"
"433","0:6:18","285","60.3","60.41","487.95","-0.032","0.18","Normal","0","green","2025-10-18 13:12:34"
"434","0:6:19","286","60.24","60.34","487.84","-0.112","0.16","Normal","0","green","2025-10-18 13:12:35"
"435","0:6:20","286","60.24","60.34","487.84","0","0.16","Normal","0","green","2025-10-18 13:12:35"
"436","0:6:20","287","60.3","60.35","487.81","-0.028","0.08","Normal","0","green","2025-10-18 13:12:36"
"437","0:6:21","288","60.3","60.35","487.79","-0.024","0.08","Normal","0","green","2025-10-18 13:12:37"
"438","0:6:22","288","60.3","60.35","487.79","0","0.08","Normal","0","green","2025-10-18 13:12:37"
"439","0:6:22","289","60.3","60.29","487.74","-0.054","0.02","Normal","0","green","2025-10-18 13:12:38"
"440","0:6:23","290","60.54","60.34","487.65","-0.082","0.34","Normal","0","green","2025-10-18 13:12:39"
"441","0:6:24","290","60.54","60.34","487.63","-0.022","0.34","Normal","0","green","2025-10-18 13:12:39"
"442","0:6:24","291","60.3","60.35","487.63","0","0.08","Normal","0","green","2025-10-18 13:12:40"
"443","0:6:25","292","60.3","60.35","487.57","-0.067","0.08","Normal","0","green","2025-10-18 13:12:41"
"444","0:6:25","292","60.3","60.35","487.59","0.022","0.08","Normal","0","green","2025-10-18 13:12:41"
"445","0:6:26","293","60.61","60.41","487.46","-0.132","0.32","Normal","0","green","2025-10-18 13:12:42"
"446","0:6:27","294","60.61","60.47","487.41","-0.046","0.22","Normal","0","green","2025-10-18 13:12:43"
"447","0:6:28","294","60.61","60.47","487.41","0","0.22","Normal","0","green","2025-10-18 13:12:44"
"448","0:6:29","296","60.3","60.48","487.39","-0.018","0.3","Normal","0","green","2025-10-18 13:12:45"
"449","0:6:30","296","60.3","60.48","487.39","0","0.3","Normal","0","green","2025-10-18 13:12:45"
"450","0:6:30","297","60.3","60.48","487.29","-0.105","0.3","Normal","0","green","2025-10-18 13:12:46"
"451","0:6:31","298","60.3","60.42","487.21","-0.072","0.2","Normal","0","green","2025-10-18 13:12:47"
"452","0:6:31","298","60.3","60.42","487.21","0","0.2","Normal","0","green","2025-10-18 13:12:47"
"453","0:6:32","299","60.61","60.42","487.15","-0.068","0.3","Normal","0","green","2025-10-18 13:12:48"
"454","0:6:33","300","60.24","60.35","487.13","-0.021","0.18","Normal","0","green","2025-10-18 13:12:49"
"455","0:6:34","300","60.24","60.35","487.08","-0.046","0.18","Normal","0","green","2025-10-18 13:12:49"
"456","0:6:34","301","60.61","60.41","487.08","0","0.32","Normal","0","green","2025-10-18 13:12:50"
"457","0:6:35","302","60.3","60.41","487.01","-0.067","0.18","Normal","0","green","2025-10-18 13:12:51"
"458","0:6:35","302","60.3","60.41","487.05","0.033","0.18","Normal","0","green","2025-10-18 13:12:51"
"459","0:6:37","304","60.3","60.35","486.97","-0.076","0.08","Normal","0","green","2025-10-18 13:12:53"
"460","0:6:38","305","60.61","60.42","486.79","-0.176","0.3","Normal","0","green","2025-10-18 13:12:54"
"461","0:6:39","305","60.61","60.42","486.79","0","0.3","Normal","0","green","2025-10-18 13:12:54"
"462","0:6:39","306","60.61","60.42","486.81","0.017","0.3","Normal","0","green","2025-10-18 13:12:55"
"463","0:6:40","307","60.3","60.42","486.76","-0.051","0.2","Normal","0","green","2025-10-18 13:12:56"
